postId,Score,userId,CommentCount,Reputation,Views,UpVotes,DownVotes,Outlier
45467,1,805.0,1,65272,5680,7035,143,Reputation
45690,2,805.0,0,65272,5680,7035,143,Reputation
45692,2,805.0,8,65272,5680,7035,143,Reputation
45891,3,805.0,0,65272,5680,7035,143,Reputation
46017,4,805.0,1,65272,5680,7035,143,Reputation
46047,12,805.0,1,65272,5680,7035,143,Reputation
46267,7,805.0,4,65272,5680,7035,143,Reputation
46353,1,805.0,4,65272,5680,7035,143,Reputation
46419,18,805.0,11,65272,5680,7035,143,Reputation
46539,10,805.0,0,65272,5680,7035,143,Reputation
46541,1,805.0,0,65272,5680,7035,143,Reputation
46542,3,805.0,3,65272,5680,7035,143,Reputation
46790,1,805.0,0,65272,5680,7035,143,Reputation
46930,8,805.0,6,65272,5680,7035,143,Reputation
47047,3,805.0,5,65272,5680,7035,143,Reputation
47052,1,805.0,4,65272,5680,7035,143,Reputation
47289,7,805.0,0,65272,5680,7035,143,Reputation
47375,1,805.0,1,65272,5680,7035,143,Reputation
47386,1,805.0,0,65272,5680,7035,143,Reputation
47735,4,805.0,0,65272,5680,7035,143,Reputation
47998,15,805.0,5,65272,5680,7035,143,Reputation
48004,4,805.0,1,65272,5680,7035,143,Reputation
48020,0,805.0,0,65272,5680,7035,143,Reputation
48108,2,805.0,2,65272,5680,7035,143,Reputation
48164,3,805.0,0,65272,5680,7035,143,Reputation
48336,3,805.0,1,65272,5680,7035,143,Reputation
48339,1,805.0,0,65272,5680,7035,143,Reputation
48393,2,805.0,1,65272,5680,7035,143,Reputation
48569,1,805.0,1,65272,5680,7035,143,Reputation
48762,5,805.0,4,65272,5680,7035,143,Reputation
48831,1,805.0,1,65272,5680,7035,143,Reputation
48876,4,805.0,0,65272,5680,7035,143,Reputation
48947,1,805.0,0,65272,5680,7035,143,Reputation
49025,4,805.0,0,65272,5680,7035,143,Reputation
49264,1,805.0,0,65272,5680,7035,143,Reputation
49353,0,805.0,2,65272,5680,7035,143,Reputation
49364,1,805.0,2,65272,5680,7035,143,Reputation
49410,3,805.0,4,65272,5680,7035,143,Reputation
49468,2,805.0,0,65272,5680,7035,143,Reputation
49551,16,805.0,1,65272,5680,7035,143,Reputation
49575,3,805.0,4,65272,5680,7035,143,Reputation
49620,1,805.0,13,65272,5680,7035,143,Reputation
49712,2,805.0,2,65272,5680,7035,143,Reputation
49715,1,805.0,6,65272,5680,7035,143,Reputation
49716,1,805.0,4,65272,5680,7035,143,Reputation
49798,1,805.0,0,65272,5680,7035,143,Reputation
49875,4,805.0,0,65272,5680,7035,143,Reputation
49948,1,805.0,0,65272,5680,7035,143,Reputation
49950,4,805.0,0,65272,5680,7035,143,Reputation
50103,2,805.0,0,65272,5680,7035,143,Reputation
50115,1,805.0,3,65272,5680,7035,143,Reputation
50117,2,805.0,6,65272,5680,7035,143,Reputation
50152,5,805.0,8,65272,5680,7035,143,Reputation
50157,6,805.0,1,65272,5680,7035,143,Reputation
50166,4,805.0,3,65272,5680,7035,143,Reputation
50208,3,805.0,4,65272,5680,7035,143,Reputation
50278,2,805.0,0,65272,5680,7035,143,Reputation
50280,3,805.0,6,65272,5680,7035,143,Reputation
50319,2,805.0,0,65272,5680,7035,143,Reputation
50353,2,805.0,2,65272,5680,7035,143,Reputation
50364,1,805.0,0,65272,5680,7035,143,Reputation
50368,4,805.0,0,65272,5680,7035,143,Reputation
50378,2,805.0,0,65272,5680,7035,143,Reputation
50455,1,805.0,0,65272,5680,7035,143,Reputation
50458,4,805.0,6,65272,5680,7035,143,Reputation
50461,1,805.0,0,65272,5680,7035,143,Reputation
50462,2,805.0,2,65272,5680,7035,143,Reputation
50468,5,805.0,5,65272,5680,7035,143,Reputation
50472,2,805.0,1,65272,5680,7035,143,Reputation
50473,1,805.0,1,65272,5680,7035,143,Reputation
50484,2,805.0,8,65272,5680,7035,143,Reputation
50500,1,805.0,2,65272,5680,7035,143,Reputation
50502,3,805.0,2,65272,5680,7035,143,Reputation
50589,7,805.0,5,65272,5680,7035,143,Reputation
50608,1,805.0,0,65272,5680,7035,143,Reputation
50718,0,805.0,6,65272,5680,7035,143,Reputation
50720,1,805.0,0,65272,5680,7035,143,Reputation
50724,1,805.0,0,65272,5680,7035,143,Reputation
50733,1,805.0,0,65272,5680,7035,143,Reputation
50767,5,805.0,2,65272,5680,7035,143,Reputation
50776,2,805.0,2,65272,5680,7035,143,Reputation
50923,1,805.0,2,65272,5680,7035,143,Reputation
50989,6,805.0,2,65272,5680,7035,143,Reputation
50991,1,805.0,0,65272,5680,7035,143,Reputation
51001,1,805.0,0,65272,5680,7035,143,Reputation
51035,5,805.0,10,65272,5680,7035,143,Reputation
51085,6,805.0,1,65272,5680,7035,143,Reputation
51092,6,805.0,0,65272,5680,7035,143,Reputation
51094,1,805.0,3,65272,5680,7035,143,Reputation
51104,2,805.0,2,65272,5680,7035,143,Reputation
51106,1,805.0,3,65272,5680,7035,143,Reputation
51136,1,805.0,2,65272,5680,7035,143,Reputation
51182,1,805.0,0,65272,5680,7035,143,Reputation
51210,2,805.0,1,65272,5680,7035,143,Reputation
51212,1,805.0,0,65272,5680,7035,143,Reputation
51339,1,805.0,2,65272,5680,7035,143,Reputation
51365,1,805.0,3,65272,5680,7035,143,Reputation
51567,2,805.0,2,65272,5680,7035,143,Reputation
51648,1,805.0,5,65272,5680,7035,143,Reputation
51649,5,805.0,6,65272,5680,7035,143,Reputation
51653,2,805.0,2,65272,5680,7035,143,Reputation
51672,2,805.0,5,65272,5680,7035,143,Reputation
51675,1,805.0,3,65272,5680,7035,143,Reputation
51752,3,805.0,5,65272,5680,7035,143,Reputation
51753,83,805.0,2,65272,5680,7035,143,Reputation
51757,1,805.0,0,65272,5680,7035,143,Reputation
51807,8,805.0,7,65272,5680,7035,143,Reputation
51809,1,805.0,0,65272,5680,7035,143,Reputation
51811,4,805.0,0,65272,5680,7035,143,Reputation
51815,0,805.0,0,65272,5680,7035,143,Reputation
51822,7,805.0,5,65272,5680,7035,143,Reputation
51824,2,805.0,0,65272,5680,7035,143,Reputation
51830,1,805.0,5,65272,5680,7035,143,Reputation
51831,2,805.0,6,65272,5680,7035,143,Reputation
51843,10,805.0,7,65272,5680,7035,143,Reputation
51877,3,805.0,4,65272,5680,7035,143,Reputation
51884,1,805.0,2,65272,5680,7035,143,Reputation
51885,0,805.0,8,65272,5680,7035,143,Reputation
51951,0,805.0,0,65272,5680,7035,143,Reputation
51952,0,805.0,0,65272,5680,7035,143,Reputation
51955,3,805.0,5,65272,5680,7035,143,Reputation
51959,1,805.0,0,65272,5680,7035,143,Reputation
51962,2,805.0,0,65272,5680,7035,143,Reputation
51963,1,805.0,0,65272,5680,7035,143,Reputation
51965,2,805.0,0,65272,5680,7035,143,Reputation
51975,1,805.0,0,65272,5680,7035,143,Reputation
51978,2,805.0,4,65272,5680,7035,143,Reputation
51980,0,805.0,1,65272,5680,7035,143,Reputation
51995,3,805.0,0,65272,5680,7035,143,Reputation
52031,3,805.0,12,65272,5680,7035,143,Reputation
52048,2,805.0,1,65272,5680,7035,143,Reputation
52075,0,805.0,0,65272,5680,7035,143,Reputation
52076,5,805.0,2,65272,5680,7035,143,Reputation
52090,1,805.0,0,65272,5680,7035,143,Reputation
52099,3,805.0,6,65272,5680,7035,143,Reputation
52157,1,805.0,0,65272,5680,7035,143,Reputation
52158,1,805.0,0,65272,5680,7035,143,Reputation
52181,8,805.0,2,65272,5680,7035,143,Reputation
52250,1,805.0,15,65272,5680,7035,143,Reputation
52251,1,805.0,2,65272,5680,7035,143,Reputation
52253,1,805.0,0,65272,5680,7035,143,Reputation
52254,2,805.0,3,65272,5680,7035,143,Reputation
52258,4,805.0,3,65272,5680,7035,143,Reputation
52271,7,805.0,2,65272,5680,7035,143,Reputation
52278,1,805.0,0,65272,5680,7035,143,Reputation
52281,2,805.0,0,65272,5680,7035,143,Reputation
52283,1,805.0,3,65272,5680,7035,143,Reputation
52284,2,805.0,0,65272,5680,7035,143,Reputation
52286,2,805.0,0,65272,5680,7035,143,Reputation
52298,6,805.0,3,65272,5680,7035,143,Reputation
52315,1,805.0,8,65272,5680,7035,143,Reputation
52381,2,805.0,12,65272,5680,7035,143,Reputation
52388,1,805.0,1,65272,5680,7035,143,Reputation
52393,1,805.0,0,65272,5680,7035,143,Reputation
52394,1,805.0,3,65272,5680,7035,143,Reputation
52398,2,805.0,0,65272,5680,7035,143,Reputation
52402,3,805.0,7,65272,5680,7035,143,Reputation
52425,2,805.0,4,65272,5680,7035,143,Reputation
52445,1,805.0,2,65272,5680,7035,143,Reputation
52450,0,805.0,5,65272,5680,7035,143,Reputation
52535,3,805.0,5,65272,5680,7035,143,Reputation
52539,3,805.0,2,65272,5680,7035,143,Reputation
52545,3,805.0,2,65272,5680,7035,143,Reputation
52551,0,805.0,0,65272,5680,7035,143,Reputation
52553,1,805.0,2,65272,5680,7035,143,Reputation
52556,2,805.0,5,65272,5680,7035,143,Reputation
52574,1,805.0,2,65272,5680,7035,143,Reputation
52638,4,805.0,2,65272,5680,7035,143,Reputation
52649,2,805.0,7,65272,5680,7035,143,Reputation
52661,3,805.0,2,65272,5680,7035,143,Reputation
52667,3,805.0,7,65272,5680,7035,143,Reputation
52674,1,805.0,4,65272,5680,7035,143,Reputation
52678,2,805.0,6,65272,5680,7035,143,Reputation
52689,2,805.0,0,65272,5680,7035,143,Reputation
52712,2,805.0,10,65272,5680,7035,143,Reputation
52714,3,805.0,7,65272,5680,7035,143,Reputation
52758,29,805.0,5,65272,5680,7035,143,Reputation
52762,1,805.0,0,65272,5680,7035,143,Reputation
52784,1,805.0,0,65272,5680,7035,143,Reputation
52878,0,805.0,6,65272,5680,7035,143,Reputation
52885,1,805.0,3,65272,5680,7035,143,Reputation
52893,1,805.0,4,65272,5680,7035,143,Reputation
52894,3,805.0,6,65272,5680,7035,143,Reputation
52899,10,805.0,2,65272,5680,7035,143,Reputation
52901,1,805.0,5,65272,5680,7035,143,Reputation
52903,10,805.0,1,65272,5680,7035,143,Reputation
52957,3,805.0,0,65272,5680,7035,143,Reputation
52967,1,805.0,0,65272,5680,7035,143,Reputation
52972,0,805.0,12,65272,5680,7035,143,Reputation
53039,1,805.0,0,65272,5680,7035,143,Reputation
53043,1,805.0,0,65272,5680,7035,143,Reputation
53054,10,805.0,11,65272,5680,7035,143,Reputation
53063,2,805.0,0,65272,5680,7035,143,Reputation
53110,1,805.0,4,65272,5680,7035,143,Reputation
53116,4,805.0,8,65272,5680,7035,143,Reputation
53123,1,805.0,7,65272,5680,7035,143,Reputation
53136,6,805.0,0,65272,5680,7035,143,Reputation
53169,2,805.0,2,65272,5680,7035,143,Reputation
53172,1,805.0,1,65272,5680,7035,143,Reputation
53176,2,805.0,0,65272,5680,7035,143,Reputation
53179,3,805.0,4,65272,5680,7035,143,Reputation
53192,1,805.0,2,65272,5680,7035,143,Reputation
53201,1,805.0,3,65272,5680,7035,143,Reputation
53282,1,805.0,0,65272,5680,7035,143,Reputation
53287,1,805.0,8,65272,5680,7035,143,Reputation
53292,0,805.0,6,65272,5680,7035,143,Reputation
53309,6,805.0,24,65272,5680,7035,143,Reputation
53404,1,805.0,1,65272,5680,7035,143,Reputation
54499,1,805.0,0,65272,5680,7035,143,Reputation
54520,1,805.0,1,65272,5680,7035,143,Reputation
54595,4,805.0,6,65272,5680,7035,143,Reputation
54612,11,805.0,16,65272,5680,7035,143,Reputation
54710,1,805.0,7,65272,5680,7035,143,Reputation
54725,4,805.0,3,65272,5680,7035,143,Reputation
54780,1,805.0,1,65272,5680,7035,143,Reputation
54811,11,805.0,1,65272,5680,7035,143,Reputation
54815,4,805.0,3,65272,5680,7035,143,Reputation
54819,2,805.0,1,65272,5680,7035,143,Reputation
54822,2,805.0,0,65272,5680,7035,143,Reputation
54839,1,805.0,3,65272,5680,7035,143,Reputation
54860,2,805.0,0,65272,5680,7035,143,Reputation
54863,4,805.0,0,65272,5680,7035,143,Reputation
54878,1,805.0,5,65272,5680,7035,143,Reputation
54916,3,805.0,0,65272,5680,7035,143,Reputation
54926,4,805.0,0,65272,5680,7035,143,Reputation
54964,1,805.0,5,65272,5680,7035,143,Reputation
54965,2,805.0,0,65272,5680,7035,143,Reputation
54967,4,805.0,0,65272,5680,7035,143,Reputation
55007,1,805.0,0,65272,5680,7035,143,Reputation
55009,1,805.0,0,65272,5680,7035,143,Reputation
55010,0,805.0,3,65272,5680,7035,143,Reputation
55016,5,805.0,2,65272,5680,7035,143,Reputation
55094,1,805.0,0,65272,5680,7035,143,Reputation
55114,16,805.0,4,65272,5680,7035,143,Reputation
55115,0,805.0,10,65272,5680,7035,143,Reputation
55129,1,805.0,4,65272,5680,7035,143,Reputation
55130,2,805.0,0,65272,5680,7035,143,Reputation
55196,2,805.0,0,65272,5680,7035,143,Reputation
55205,10,805.0,2,65272,5680,7035,143,Reputation
55286,3,805.0,5,65272,5680,7035,143,Reputation
55287,2,805.0,0,65272,5680,7035,143,Reputation
55307,1,805.0,0,65272,5680,7035,143,Reputation
55312,5,805.0,1,65272,5680,7035,143,Reputation
55313,3,805.0,0,65272,5680,7035,143,Reputation
55348,3,805.0,1,65272,5680,7035,143,Reputation
55359,1,805.0,2,65272,5680,7035,143,Reputation
55432,3,805.0,2,65272,5680,7035,143,Reputation
55453,1,805.0,2,65272,5680,7035,143,Reputation
55461,3,805.0,3,65272,5680,7035,143,Reputation
55464,1,805.0,0,65272,5680,7035,143,Reputation
55534,6,805.0,5,65272,5680,7035,143,Reputation
55553,2,805.0,13,65272,5680,7035,143,Reputation
55554,7,805.0,0,65272,5680,7035,143,Reputation
55634,4,805.0,4,65272,5680,7035,143,Reputation
55636,4,805.0,0,65272,5680,7035,143,Reputation
55649,1,805.0,5,65272,5680,7035,143,Reputation
55665,1,805.0,0,65272,5680,7035,143,Reputation
55683,1,805.0,0,65272,5680,7035,143,Reputation
55693,45,805.0,2,65272,5680,7035,143,Reputation
55705,2,805.0,1,65272,5680,7035,143,Reputation
55706,0,805.0,10,65272,5680,7035,143,Reputation
55779,2,805.0,6,65272,5680,7035,143,Reputation
55794,5,805.0,0,65272,5680,7035,143,Reputation
55890,2,805.0,2,65272,5680,7035,143,Reputation
55891,1,805.0,0,65272,5680,7035,143,Reputation
55893,1,805.0,0,65272,5680,7035,143,Reputation
55895,1,805.0,0,65272,5680,7035,143,Reputation
55896,1,805.0,1,65272,5680,7035,143,Reputation
55918,3,805.0,1,65272,5680,7035,143,Reputation
55919,3,805.0,10,65272,5680,7035,143,Reputation
55986,3,805.0,2,65272,5680,7035,143,Reputation
56037,4,805.0,3,65272,5680,7035,143,Reputation
56041,4,805.0,0,65272,5680,7035,143,Reputation
56057,3,805.0,4,65272,5680,7035,143,Reputation
56110,2,805.0,7,65272,5680,7035,143,Reputation
56111,1,805.0,0,65272,5680,7035,143,Reputation
56112,5,805.0,1,65272,5680,7035,143,Reputation
56114,1,805.0,0,65272,5680,7035,143,Reputation
56115,2,805.0,11,65272,5680,7035,143,Reputation
56127,2,805.0,6,65272,5680,7035,143,Reputation
56200,7,805.0,28,65272,5680,7035,143,Reputation
56216,1,805.0,0,65272,5680,7035,143,Reputation
56242,2,805.0,9,65272,5680,7035,143,Reputation
56255,1,805.0,4,65272,5680,7035,143,Reputation
56287,5,805.0,5,65272,5680,7035,143,Reputation
56321,2,805.0,4,65272,5680,7035,143,Reputation
56326,9,805.0,6,65272,5680,7035,143,Reputation
56327,3,805.0,0,65272,5680,7035,143,Reputation
56346,1,805.0,2,65272,5680,7035,143,Reputation
56347,2,805.0,1,65272,5680,7035,143,Reputation
56434,3,805.0,0,65272,5680,7035,143,Reputation
56474,0,805.0,4,65272,5680,7035,143,Reputation
56553,2,805.0,0,65272,5680,7035,143,Reputation
56566,2,805.0,7,65272,5680,7035,143,Reputation
56570,1,805.0,0,65272,5680,7035,143,Reputation
56653,4,805.0,4,65272,5680,7035,143,Reputation
56655,1,805.0,0,65272,5680,7035,143,Reputation
56663,2,805.0,4,65272,5680,7035,143,Reputation
56666,2,805.0,2,65272,5680,7035,143,Reputation
56733,2,805.0,4,65272,5680,7035,143,Reputation
56748,5,805.0,0,65272,5680,7035,143,Reputation
56797,2,805.0,0,65272,5680,7035,143,Reputation
56798,8,805.0,2,65272,5680,7035,143,Reputation
56815,2,805.0,0,65272,5680,7035,143,Reputation
56819,1,805.0,0,65272,5680,7035,143,Reputation
56821,5,805.0,0,65272,5680,7035,143,Reputation
56822,5,805.0,0,65272,5680,7035,143,Reputation
56833,21,805.0,3,65272,5680,7035,143,Reputation
56911,1,805.0,0,65272,5680,7035,143,Reputation
56912,2,805.0,4,65272,5680,7035,143,Reputation
56921,1,805.0,0,65272,5680,7035,143,Reputation
56942,4,805.0,0,65272,5680,7035,143,Reputation
56948,5,805.0,1,65272,5680,7035,143,Reputation
57008,3,805.0,0,65272,5680,7035,143,Reputation
57014,2,805.0,0,65272,5680,7035,143,Reputation
57066,1,805.0,0,65272,5680,7035,143,Reputation
57149,2,805.0,0,65272,5680,7035,143,Reputation
57156,2,805.0,5,65272,5680,7035,143,Reputation
57163,6,805.0,1,65272,5680,7035,143,Reputation
57167,2,805.0,0,65272,5680,7035,143,Reputation
57176,2,805.0,1,65272,5680,7035,143,Reputation
57221,3,805.0,0,65272,5680,7035,143,Reputation
57293,1,805.0,2,65272,5680,7035,143,Reputation
57294,1,805.0,1,65272,5680,7035,143,Reputation
57296,5,805.0,1,65272,5680,7035,143,Reputation
57298,0,805.0,2,65272,5680,7035,143,Reputation
57301,1,805.0,3,65272,5680,7035,143,Reputation
57305,1,805.0,2,65272,5680,7035,143,Reputation
57311,1,805.0,11,65272,5680,7035,143,Reputation
57392,2,805.0,0,65272,5680,7035,143,Reputation
57460,1,805.0,0,65272,5680,7035,143,Reputation
57533,3,805.0,2,65272,5680,7035,143,Reputation
57534,3,805.0,8,65272,5680,7035,143,Reputation
57644,1,805.0,2,65272,5680,7035,143,Reputation
57676,1,805.0,0,65272,5680,7035,143,Reputation
57766,5,805.0,4,65272,5680,7035,143,Reputation
57803,4,805.0,0,65272,5680,7035,143,Reputation
57864,5,805.0,0,65272,5680,7035,143,Reputation
57972,1,805.0,3,65272,5680,7035,143,Reputation
58233,2,805.0,3,65272,5680,7035,143,Reputation
58241,18,805.0,24,65272,5680,7035,143,Reputation
58442,7,805.0,9,65272,5680,7035,143,Reputation
58468,8,805.0,0,65272,5680,7035,143,Reputation
58545,1,805.0,8,65272,5680,7035,143,Reputation
58546,1,805.0,10,65272,5680,7035,143,Reputation
58619,4,805.0,4,65272,5680,7035,143,Reputation
58631,4,805.0,16,65272,5680,7035,143,Reputation
58637,1,805.0,0,65272,5680,7035,143,Reputation
58702,2,805.0,2,65272,5680,7035,143,Reputation
58768,13,805.0,0,65272,5680,7035,143,Reputation
58773,2,805.0,16,65272,5680,7035,143,Reputation
58776,2,805.0,1,65272,5680,7035,143,Reputation
58816,4,805.0,8,65272,5680,7035,143,Reputation
58819,1,805.0,0,65272,5680,7035,143,Reputation
58820,1,805.0,0,65272,5680,7035,143,Reputation
58822,0,805.0,0,65272,5680,7035,143,Reputation
58823,0,805.0,0,65272,5680,7035,143,Reputation
58842,2,805.0,0,65272,5680,7035,143,Reputation
58860,2,805.0,4,65272,5680,7035,143,Reputation
58933,6,805.0,4,65272,5680,7035,143,Reputation
58937,2,805.0,0,65272,5680,7035,143,Reputation
58953,1,805.0,0,65272,5680,7035,143,Reputation
58970,1,805.0,0,65272,5680,7035,143,Reputation
59037,3,805.0,2,65272,5680,7035,143,Reputation
59043,1,805.0,0,65272,5680,7035,143,Reputation
59049,7,805.0,0,65272,5680,7035,143,Reputation
59064,4,805.0,1,65272,5680,7035,143,Reputation
59078,2,805.0,0,65272,5680,7035,143,Reputation
59165,3,805.0,12,65272,5680,7035,143,Reputation
59178,5,805.0,0,65272,5680,7035,143,Reputation
59251,2,805.0,0,65272,5680,7035,143,Reputation
59254,3,805.0,0,65272,5680,7035,143,Reputation
59269,1,805.0,0,65272,5680,7035,143,Reputation
59344,3,805.0,0,65272,5680,7035,143,Reputation
59351,0,805.0,0,65272,5680,7035,143,Reputation
59365,3,805.0,5,65272,5680,7035,143,Reputation
59420,1,805.0,5,65272,5680,7035,143,Reputation
59422,8,805.0,4,65272,5680,7035,143,Reputation
59430,2,805.0,0,65272,5680,7035,143,Reputation
59432,1,805.0,0,65272,5680,7035,143,Reputation
59484,1,805.0,2,65272,5680,7035,143,Reputation
59566,3,805.0,1,65272,5680,7035,143,Reputation
59570,3,805.0,1,65272,5680,7035,143,Reputation
59585,7,805.0,6,65272,5680,7035,143,Reputation
59679,1,805.0,0,65272,5680,7035,143,Reputation
59764,4,805.0,0,65272,5680,7035,143,Reputation
59768,0,805.0,0,65272,5680,7035,143,Reputation
59790,1,805.0,2,65272,5680,7035,143,Reputation
59791,5,805.0,2,65272,5680,7035,143,Reputation
59901,1,805.0,2,65272,5680,7035,143,Reputation
59908,3,805.0,0,65272,5680,7035,143,Reputation
59956,1,805.0,1,65272,5680,7035,143,Reputation
60097,2,805.0,7,65272,5680,7035,143,Reputation
60101,1,805.0,0,65272,5680,7035,143,Reputation
60117,6,805.0,0,65272,5680,7035,143,Reputation
60189,2,805.0,0,65272,5680,7035,143,Reputation
60195,2,805.0,2,65272,5680,7035,143,Reputation
60223,0,805.0,4,65272,5680,7035,143,Reputation
60232,2,805.0,2,65272,5680,7035,143,Reputation
60292,1,805.0,0,65272,5680,7035,143,Reputation
60296,1,805.0,0,65272,5680,7035,143,Reputation
60300,1,805.0,9,65272,5680,7035,143,Reputation
60302,2,805.0,3,65272,5680,7035,143,Reputation
60303,1,805.0,13,65272,5680,7035,143,Reputation
60304,2,805.0,8,65272,5680,7035,143,Reputation
60400,2,805.0,4,65272,5680,7035,143,Reputation
60408,3,805.0,5,65272,5680,7035,143,Reputation
60449,5,805.0,11,65272,5680,7035,143,Reputation
60489,3,805.0,2,65272,5680,7035,143,Reputation
60504,16,805.0,11,65272,5680,7035,143,Reputation
60573,3,805.0,2,65272,5680,7035,143,Reputation
60588,4,805.0,1,65272,5680,7035,143,Reputation
60628,2,805.0,0,65272,5680,7035,143,Reputation
60630,4,805.0,0,65272,5680,7035,143,Reputation
60631,5,805.0,0,65272,5680,7035,143,Reputation
60633,1,805.0,0,65272,5680,7035,143,Reputation
60665,2,805.0,4,65272,5680,7035,143,Reputation
60685,3,805.0,4,65272,5680,7035,143,Reputation
60704,1,805.0,3,65272,5680,7035,143,Reputation
60705,2,805.0,1,65272,5680,7035,143,Reputation
60727,3,805.0,3,65272,5680,7035,143,Reputation
60736,3,805.0,0,65272,5680,7035,143,Reputation
60798,20,805.0,2,65272,5680,7035,143,Reputation
60906,1,805.0,0,65272,5680,7035,143,Reputation
60908,3,805.0,0,65272,5680,7035,143,Reputation
60922,2,805.0,6,65272,5680,7035,143,Reputation
60926,3,805.0,4,65272,5680,7035,143,Reputation
60931,2,805.0,0,65272,5680,7035,143,Reputation
60974,2,805.0,0,65272,5680,7035,143,Reputation
61032,8,805.0,4,65272,5680,7035,143,Reputation
61109,1,805.0,4,65272,5680,7035,143,Reputation
61122,3,805.0,4,65272,5680,7035,143,Reputation
61123,1,805.0,0,65272,5680,7035,143,Reputation
61128,2,805.0,0,65272,5680,7035,143,Reputation
61129,4,805.0,7,65272,5680,7035,143,Reputation
61159,2,805.0,1,65272,5680,7035,143,Reputation
61161,2,805.0,0,65272,5680,7035,143,Reputation
61211,2,805.0,0,65272,5680,7035,143,Reputation
61261,6,805.0,3,65272,5680,7035,143,Reputation
61280,4,805.0,7,65272,5680,7035,143,Reputation
61382,0,805.0,0,65272,5680,7035,143,Reputation
61383,0,805.0,0,65272,5680,7035,143,Reputation
61411,2,805.0,0,65272,5680,7035,143,Reputation
61424,1,805.0,0,65272,5680,7035,143,Reputation
61426,4,805.0,0,65272,5680,7035,143,Reputation
61430,0,805.0,0,65272,5680,7035,143,Reputation
61433,4,805.0,1,65272,5680,7035,143,Reputation
61441,4,805.0,4,65272,5680,7035,143,Reputation
